"TG_DOCNR","TG_DATE","TG_ACCOUNT","TG_FACTOR","TG_ORDER","TG_INVNR"
" 2957","06-09-2010","30691",1,"",""
" 2958","03-09-2010","20007",1,"",""
" 2959","05-09-2010","A.I.M",1,"",""
" 2960","13-09-2010","30546",1,"",""
" 2961","16-09-2010","20007",1,"",""
" 2962","17-09-2010","20007",1,"",""
" 2963","21-09-2010","20PLU",1,"",""
" 2964","22-09-2010","30691",1,"",""
" 2965","22-09-2010","30SA",1,"",""
" 2966","22-09-2010","30135",1,"",""
" 2967","22-09-2010","20007",1,"",""
" 2968","28-09-2010","20007",1,"",""
" 2969","03-10-2010","30SA",1,"",""
" 2971","03-10-2010","A.I.M",1,"",""
" 2972","03-10-2010","30E.E",1,"",""
" 2973","03-10-2010","30185",1,"",""
" 2974","07-10-2010","00695",1,"",""
" 2975","07-10-2010","30691",1,"",""
" 2976","07-10-2010","30546",1,"",""
" 2977","07-10-2010","30SHA",1,"",""
" 2978","08-10-2010","20007",1,"",""
" 2979","10-10-2010","30SA",1,"",""
" 2980","10-10-2010","30DAV",1,"",""
" 2981","10-10-2010","30119",1,"",""
" 2982","10-10-2010","30COA",1,"",""
" 2983","13-10-2010","00920",1,"",""
" 2984","13-10-2010","00920",1,"",""
" 2985","15-10-2010","20007",1,"",""
" 2986","18-10-2010","00550",1,"",""
" 2987","20-10-2010","88800",1,"",""
" 2988","20-10-2010","00377",1,"",""
" 2989","22-10-2010","00TEI",1,"",""
" 2990","25-10-2010","20007",1,"",""
" 2991","25-10-2010","20007",1,"",""
" 2992","26-10-2010","00695",1,"",""
" 2993","25-10-2010","30SA",1,"",""
" 2994","25-10-2010","30718",1,"",""
" 2995","25-10-2010","30706",1,"",""
" 2996","28-10-2010","20PLU",1,"",""
" 2997","29-10-2010","00550",1,"",""
" 2998","29-10-2010","00550",1,"",""
" 2999","29-10-2010","20007",1,"",""
" 3000","03-11-2010","20PLU",1,"",""
" 3001","01-11-2010","30796",1,"",""
" 3002","01-11-2010","A.I.M",1,"",""
" 3003","01-11-2010","30718",1,"",""
" 3004","03-11-2010","62036",1,"",""
" 3005","05-11-2010","20007",1,"",""
" 3006","10-11-2010","00006",1,"",""
" 3007","12-11-2010","20007",1,"",""
" 3009","18-11-2010","20PLU",1,"",""
" 3010","19-11-2010","20007",1,"",""
" 3011","29-11-2010","20007",1,"",""
" 3012","06-12-2010","20007",1,"",""
" 3013","09-12-2010","00TEI",1,"",""
" 3014","13-12-2010","20007",1,"",""
" 3015","14-12-2010","20PLU",1,"",""
" 3016","14-12-2010","20007",1,"",""
" 3017","17-12-2010","20007",1,"",""
" 3018","22-12-2010","EDDYE",1,"",""
" 3019","06-01-2011","20007",1,"",""
" 3020","07-01-2011","20007",1,"",""
" 3021","14-01-2011","20007",1,"",""
" 3022","20-01-2011","20007",1,"",""
" 3023","28-01-2011","20007",1,"",""
" 3024","04-02-2011","20007",1,"",""
" 3025","08-02-2011","10005",1,"",""
" 3026","08-02-2011","00028",1,"",""
" 3027","10-02-2011","03BOL",1,"",""
" 3028","10-02-2011","20007",1,"",""
" 3030","02-02-2011","20007",1,"",""
" 3031","18-02-2011","20007",1,"",""
" 3032","24-02-2011","20RAH",1,"",""
" 3034","28-02-2011","00695",1,"",""
" 3035","28-02-2011","20007",1,"",""
" 3037","04-03-2011","20007",1,"",""
" 3038","10-03-2011","20007",1,"",""
" 3039","17-03-2011","00695",1,"",""
" 3040","18-03-2011","17DIA",1,"",""
" 3041","18-03-2011","20007",1,"",""
" 3043","23-03-2011","30ITC",1,"",""
" 3044","28-03-2011","00028",1,"",""
" 3045","25-03-2011","20007",1,"",""
" 3046","01-04-2011","17DIA",1,"",""
" 3047","01-04-2011","20007",1,"",""
" 3048","07-04-2011","ODEDM",1,"",""
" 3049","08-04-2011","20007",1,"",""
" 3050","12-04-2011","00695",1,"",""
" 3051","13-04-2011","13100",1,"",""
" 3052","15-04-2011","20007",1,"",""
" 3053","29-04-2011","20007",1,"",""
" 3054","09-05-2011","20007",1,"",""
" 3056","13-05-2011","00576",1,"",""
" 3057","13-05-2011","20007",1,"",""
" 3059","20-05-2011","20007",1,"",""
" 3060","27-05-2011","20007",1,"",""
" 3061","03-06-2011","00695",1,"",""
" 3062","06-06-2011","20007",1,"",""
" 3063","10-06-2011","20007",1,"",""
" 3064","17-06-2011","20007",1,"",""
" 3065","24-06-2011","20007",1,"",""
" 3066","29-06-2011","17PRE",1,"",""
" 3067","01-07-2011","30030",1,"",""
" 3068","30-06-2011","20007",1,"",""
" 3069","04-07-2011","00720",1,"",""
" 3070","07-07-2011","30030",1,"",""
" 3071","07-07-2011","20007",1,"",""
" 3072","14-07-2011","20007",1,"",""
" 3073","21-07-2011","20007",1,"",""
" 3074","27-07-2011","20007",1,"",""
" 3075","18-08-2011","20007",1,"",""
" 3076","25-08-2011","20007",1,"",""
" 3077","31-08-2011","MEYER",1,"",""
" 3078","01-09-2011","20007",1,"",""
" 3079","02-09-2011","00473",1,"",""
" 3080","12-09-2011","20007",1,"",""
" 3081","12-09-2011","20247",1,"",""
" 3082","12-09-2011","20GEM",1,"",""
" 3083","12-09-2011","00680",1,"",""
" 3084","14-09-2011","ODEDM",1,"",""
" 3086","16-09-2011","20007",1,"",""
" 3087","20-09-2011","C.M.R",1,"",""
" 3088","20-09-2011","20500",1,"",""
" 3089","23-09-2011","20007",1,"",""
" 3090","28-09-2011","20007",1,"",""
" 3094","17-03-2011","17001",1,"",""
" 3095","05-10-2011","00MYD",1,"",""
" 3096","05-10-2011","00460",1,"",""
" 3097","06-10-2011","ODEDM",1,"",""
" 3098","07-10-2011","20007",1,"",""
" 3099","12-10-2011","20007",1,"",""
" 3100","18-10-2011","20007",1,"",""
" 3101","24-10-2011","00695",1,"",""
" 3102","24-10-2011","00695",1,"",""
" 3104","31-10-2011","10931",1,"",""
" 3105","02-11-2011","30YDI",1,"",""
" 3106","04-11-2011","30YDI",1,"",""
" 3108","04-11-2011","20007",1,"",""
" 3109","07-11-2011","30Y.D",1,"",""
" 3110","11-11-2011","20007",1,"",""
" 3111","14-11-2011","30YDI",1,"",""
" 3112","14-11-2011","00YDI",1,"",""
" 3114","14-11-2011","ODEDM",1,"",""
" 3119","15-11-2011","16311",1,"",""
" 3120","15-11-2011","20500",1,"",""
" 3121","15-11-2011","20500",1,"",""
" 3122","18-11-2011","20007",1,"",""
" 3123","21-11-2011","20500",1,"",""
" 3124","21-11-2011","20500",1,"",""
" 3126","22-11-2011","20500",1,"",""
" 3128","25-11-2011","20007",1,"",""
" 3129","05-12-2011","20007",1,"",""
" 3131","13-12-2011","20007",1,"",""
" 3133","19-12-2011","20007",1,"",""
" 3134","19-12-2011","30507",1,"",""
" 3135","04-01-2012","20007",1,"",""
" 3136","09-01-2012","17PRE",1,"",""
" 3137","09-01-2012","20007",1,"",""
" 3138","10-01-2012","00695",1,"",""
" 3139","10-01-2012","17PRE",1,"",""
" 3140","16-01-2012","00YDI",1,"",""
" 3141","16-01-2012","00YDI",1,"",""
" 3142","16-01-2012","20007",1,"",""
" 3143","23-01-2012","20007",1,"",""
" 3144","26-01-2012","00695",1,"",""
" 3145","06-02-2012","20007",1,"",""
" 3146","13-02-2012","20007",1,"",""
" 3147","20-02-2012","20007",1,"",""
" 3148","21-02-2012","00550",1,"",""
" 3149","22-02-2012","00726",1,"",""
" 3150","27-02-2012","20007",1,"",""
" 3152","02-03-2012","00726",1,"",""
" 3155","02-03-2012","00695",1,"",""
" 3156","04-03-2012","17003",1,"",""
" 3157","02-03-2012","20007",1,"",""
" 3158","05-03-2012","02026",1,"",""
" 3159","09-03-2012","20007",1,"",""
" 3160","16-03-2012","00PHI",1,"",""
" 3161","19-03-2012","20007",1,"",""
" 3163","02-04-2012","20007",1,"",""
" 3164","06-04-2012","20007",1,"",""
" 3165","16-04-2012","20007",1,"",""
" 3168","02-05-2012","20007",1,"",""
" 3169","02-05-2012","20007",1,"",""
" 3170","07-05-2012","20007",1,"",""
" 3171","14-05-2012","ODEDM",1,"",""
" 3172","14-05-2012","20007",1,"",""
" 3173","21-05-2012","20007",1,"",""
" 3174","21-05-2012","00422",1,"",""
" 3175","22-05-2012","DH",1,"",""
" 3176","23-05-2012","00SPE",1,"",""
" 3177","","00160",1,"",""
" 3178","23-05-2012","00730",1,"",""
" 3179","23-05-2012","00730",1,"",""
" 3181","24-05-2012","00180",1,"",""
" 3182","29-05-2012","20007",1,"",""
" 3184","04-06-2012","20007",1,"","NA"
" 3185","07-06-2012","00147",1,"",""
" 3186","11-06-2012","20007",1,"",""
" 3187","18-06-2012","20007",1,"",""
" 3188","25-06-2012","20007",1,"",""
" 3190","03-07-2012","20007",1,"",""
" 3191","06-07-2012","ODEDM",1,"",""
" 3192","09-07-2012","50152",1,"",""
" 3193","11-07-2012","30DND",1,"",""
" 3194","13-07-2012","20007",1,"",""
" 3195","16-07-2012","20005",1,"",""
" 3196","27-07-2012","00794",1,"",""
" 3197","30-07-2012","20007",1,"",""
" 3198","03-08-2012","20007",1,"",""
" 3199","22-08-2012","20007",1,"",""
" 3200","22-08-2012","20007",1,"",""
" 3201","27-08-2012","20007",1,"",""
" 3203","03-09-2012","20007",1,"",""
" 3204","10-09-2012","20007",1,"",""
" 3205","14-09-2012","20007",1,"",""
" 3206","03-10-2012","20007",1,"",""
" 3207","10-10-2012","20007",1,"",""
" 3208","12-10-2012","00YDI",1,"",""
" 3209","15-10-2012","20007",1,"",""
" 3210","15-10-2012","00006",1,"",""
" 3211","15-10-2012","00YDI",1,"",""
" 3212","16-10-2012","00YDI",1,"",""
" 3213","18-10-2012","20002",1,"",""
" 3214","22-10-2012","20007",1,"",""
" 3215","29-10-2012","20007",1,"",""
" 3216","07-11-2012","00920",1,"",""
" 3217","12-11-2012","20007",1,"",""
" 3218","26-11-2012","20007",1,"",""
" 3219","26-11-2012","30343",1,"",""
" 3220","26-11-2012","00422",1,"",""
" 3221","27-11-2012","00793",1,"",""
" 3222","27-11-2012","00477",1,"",""
" 3223","27-11-2012","00477",1,"",""
" 3224","03-12-2012","20007",1,"",""
" 3225","10-12-2012","20007",1,"",""
" 3226","17-12-2012","20007",1,"",""
" 3227","07-01-2013","20007",1,"",""
" 3228","21-01-2013","20007",1,"",""
" 3229","28-01-2013","00377",1,"",""
" 3230","29-01-2013","00160",1,"",""
" 3231","29-01-2013","00477",1,"",""
" 3232","06-02-2013","17PRE",1,"",""
" 3233","11-02-2013","20007",1,"",""
" 3234","18-02-2013","20007",1,"",""
" 3235","18-02-2013","00805",1,"",""
" 3236","24-02-2013","20007",1,"",""
" 3237","15-10-2012","20007",1,"",""
" 3238","09-07-2012","20500",1,"",""
" 3239","11-03-2013","20007",1,"",""
" 3240","14-03-2013","00550",1,"",""
" 3241","18-03-2013","20007",1,"",""
" 3242","21-03-2013","01IDD",1,"",""
" 3243","25-03-2013","20007",1,"",""
" 3244","03-04-2013","20007",1,"",""
" 3245","08-04-2013","20007",1,"",""
" 3246","11-04-2013","20007",1,"",""
" 3247","15-04-2013","20002",1,"",""
" 3249","15-04-2013","EZDIA",1,"",""
" 3250","26-04-2013","20007",1,"",""
" 3251","06-05-2013","20007",1,"",""
" 3252","13-05-2013","20007",1,"",""
" 3253","23-05-2013","10UDI",1,"",""
" 3254","27-05-2013","20007",1,"",""
" 3255","28-05-2013","EZDIA",1,"",""
" 3256","29-05-2013","16081",1,"",""
" 3257","03-06-2013","20007",1,"",""
" 3258","10-06-2013","20007",1,"",""
" 3259","24-06-2013","SHREN",1,"",""
" 3260","24-06-2013","00180",1,"",""
" 3261","25-06-2013","20007",1,"",""
" 3263","25-06-2013","00YDI",1,"",""
" 3264","27-06-2013","00YDI",1,"",""
" 3265","27-06-2013","00YDI",1,"",""
" 3266","27-06-2013","00YDI",1,"",""
" 3267","28-06-2013","20007",1,"",""
" 3268","01-07-2013","20UPD",1,"",""
" 3269","12-07-2013","20007",1,"",""
" 3271","17-07-2013","20007",1,"",""
" 3272","19-07-2013","20007",1,"",""
" 3273","25-07-2013","20007",1,"",""
" 3274","19-08-2013","20UPD",1,"",""
" 3275","26-08-2013","20007",1,"",""
" 3277","30-08-2013","00129",1,"",""
" 3278","30-08-2013","20007",1,"",""
" 3279","23-09-2013","20007",1,"",""
" 3280","23-09-2013","17PRE",1,"",""
" 3281","07-10-2013","20007",1,"",""
" 3282","14-10-2013","00SU",1,"",""
" 3283","21-10-2013","20007",1,"",""
" 3286","25-10-2013","000PE",1,"",""
" 3287","30-10-2013","00511",1,"",""
" 3288","04-11-2013","20007",1,"",""
" 3289","08-11-2013","17PRE",1,"",""
" 3290","12-11-2013","20007",1,"",""
" 3291","18-11-2013","20007",1,"",""
" 3292","25-11-2013","20007",1,"",""
" 3293","02-12-2013","20007",1,"",""
" 3294","09-12-2013","20007",1,"",""
" 3295","10-12-2013","30ITC",1,"",""
" 3296","16-12-2013","20007",1,"",""
" 3297","19-12-2013","30ITC",1,"",""
" 3298","06-01-2014","20007",1,"",""
" 3299","13-01-2014","20007",1,"",""
" 3300","16-01-2014","17PRE",1,"",""
" 3301","20-01-2014","20007",1,"",""
" 3302","28-01-2014","ODEDM",1,"",""
" 3303","28-01-2014","ODEDM",1,"",""
" 3305","03-02-2014","20007",1,"",""
" 3310","07-02-2014","16VAI",1,"",""
" 3311","12-02-2014","00477",1,"",""
" 3312","17-02-2014","20007",1,"",""
" 3314","03-03-2014","20007",1,"",""
" 3315","13-03-2014","20015",1,"",""
" 3317","27-03-2014","10900",1,"",""
" 3319","27-03-2014","20007",1,"",""
" 3320","31-03-2014","00NDA",1,"",""
" 3321","17-04-2014","20007",1,"",""
" 3322","17-04-2014","17PRE",1,"",""
" 3323","24-04-2014","00726",1,"",""
" 3324","30-04-2014","00183",1,"",""
" 3325","05-05-2014","20007",1,"",""
" 3326","07-05-2014","17PRE",1,"",""
" 3327","08-05-2014","13100",1,"",""
" 3328","14-05-2014","00549",1,"",""
" 3330","16-05-2014","30ECO",1,"",""
" 3332","19-05-2014","20007",1,"",""
" 3334","22-05-2014","17PRE",1,"",""
" 3335","10-06-2014","17PRE",1,"",""
" 3336","16-06-2014","20007",1,"",""
" 3337","23-06-2014","20007",1,"",""
" 3338","26-06-2014","00SIM",1,"",""
" 3339","27-06-2014","20007",1,"",""
" 3341","27-06-2014","00VEE",1,"",""
" 3342","04-07-2014","20007",1,"",""
" 3343","11-07-2014","20007",1,"",""
" 3344","11-07-2014","16PAR",1,"",""
" 3345","11-07-2014","00SIM",1,"",""
" 3346","14-07-2014","16VAI",1,"",""
" 3347","22-07-2014","20007",1,"",""
" 3348","28-07-2014","20007",1,"",""
" 3349","01-08-2014","20007",1,"",""
" 3350","18-08-2014","20007",1,"",""
" 3351","20-08-2014","00726",1,"",""
" 3352","21-08-2014","20007",1,"",""
" 3353","04-09-2014","00237",1,"",""
" 3355","05-09-2014","00237",1,"",""
" 3356","29-09-2014","20007",1,"",""
" 3357","29-09-2014","20007",1,"",""
" 3358","06-10-2014","20007",1,"",""
" 3359","13-10-2014","20007",1,"",""
" 3360","19-06-2014","17PRE",1,"",""
" 3361","27-10-2014","20007",1,"",""
" 3362","27-10-2014","12001",1,"",""
" 3363","31-10-2014","03MKP",1,"",""
" 3364","03-11-2014","20007",1,"",""
" 3366","14-11-2014","17PRE",1,"",""
" 3367","20-11-2014","00067",1,"",""
" 3368","19-12-2014","16076",1,"",""
" 3369","08-01-2015","ELIAZ",1,"",""
" 3370","12-01-2015","20007",1,"","PX0513"
" 3371","09-02-2015","20007",1,"","PX0034"
" 3373","30-03-2015","20007",1,"","PX0106"
" 3374","30-03-2015","11COM",1,"","PX0104"
" 3375","30-03-2015","17PRE",1,"","PX0107"
" 3376","11-05-2015","20007",1,"","PX0155"
" 3377","11-05-2015","00477",1,"",""
" 3378","15-05-2015","00343",1,"",""
" 3379","22-05-2015","10SIM",1,"",""
" 3380","22-05-2015","10SAM",1,"",""
" 3381","22-05-2015","10EVE",1,"",""
" 3382","08-06-2015","17PRE",1,"","PX0187"
" 3383","15-06-2015","20007",1,"","PX0194"
" 3385","06-07-2015","20007",1,"","PX0224"
" 3386","07-07-2015","00477",1,"",""
" 3387","20-07-2015","20007",1,"","PX0254"
" 3389","16-09-2015","20007",1,"","PX0312"
" 3393","15-10-2015","00377",1,"",""
" 3394","20-10-2015","00550",1,"",""
" 3398","16-11-2015","20007",1,"","PX0395"
" 3399","25-11-2015","00006",1,"",""
" 3401","02-12-2015","000PE",1,"",""
" 3402","11-12-2015","00695",1,"",""
" 3403","17-12-2015","00627",1,"",""
" 3404","13-01-2016","17PRE",1,"","PX0514"
" 3405","12-02-2016","00477",1,"",""
" 3407","04-04-2016","20007",1,"","PX0137"
" 3408","11-04-2016","17PRE",1,"","PX0153"
" 3410","25-04-2016","20007",1,"","PX0174"
" 3411","12-05-2016","55EKL",1,"",""
" 3412","14-06-2016","17PRE",1,"","PX0234"
" 3414","14-07-2016","20007",1,"","PX0288"
" 3416","26-09-2016","17PRE",1,"",""
" 3418","20-10-2016","17PRE",1,"","PX0438"
" 3419","27-10-2016","00343",1,"",""
" 3421","07-11-2016","00343",1,"",""
" 3422","07-11-2016","00343",1,"",""
" 3423","28-11-2016","00627",1,"",""
" 3424","21-02-2017","DH",1,"",""
" 3425","21-02-2017","DH",1,"",""
" 3426","21-02-2017","16PO",1,"","PCX170004"
" 3427","28-02-2017","30ADI",1,"","PX170057"
" 3428","10-03-2017","20507",1,"","PCX170011"
" 3429","10-03-2017","00210",1,"",""
" 3430","30-03-2017","00550",1,"",""
" 3431","27-04-2017","DH",1,"",""
" 3432","27-04-2017","16PO",1,"","PCX170025"
" 3433","27-04-2017","SUGAM",1,"",""
" 3434","27-04-2017","10NIR",1,"","PCX170026"
" 3435","22-02-2017","00492",1,"","PX170059"
" 3436","03-07-2017","00950",1,"","PR170006"
" 3437","09-03-2017","10SRS",1,"","PX170077"
" 3438","10-03-2017","00718",1,"","PX170079"
" 3439","10-03-2017","00718",1,"","PX170080"
" 3440","15-03-2017","LEVEL",1,"","PX170083"
" 3441","15-03-2017","00343",1,"","PX170091"
" 3442","17-03-2017","00492",1,"","PX170093"
" 3443","31-03-2017","00950",1,"","PX170123"
" 3444","10-05-2017","00550",1,"",""
" 3445","06-04-2017","00950",1,"","PX170131"
" 3447","28-11-2016","00950",1,"",""
" 3448","14-03-2016","00950",1,"",""
" 3449","24-05-2017","DH",1,"",""
" 3450","09-06-2017","16378",1,"","PCX170040"
" 3451","12-06-2017","16004",1,"","PCX170043"
" 3452","15-06-2017","00343",1,"",""
" 3453","26-06-2017","10NIR",1,"","PCX170046"
" 3454","10-07-2017","10RAG",1,"","PCX170049"
" 3455","18-07-2014","00950",1,"",""
" 3456","18-07-2017","00680",1,"",""
" 3457","15-01-2017","00950",1,"",""
" 3458","31-08-2017","30001",1,"","PX170357"
" 3460","20-10-2017","00391",1,"",""
" 3461","23-10-2017","10RAG",1,"","PCX170065"
" 3462","23-10-2017","10EXC",1,"","PCX170064"
" 3463","31-10-2017","30001",1,"","PX170442"
" 3464","24-04-2017","00950",1,"","PX170144"
" 3465","25-04-2017","00950",1,"","PX170146"
" 3466","28-04-2017","00950",1,"","PX170160"
" 3467","09-05-2017","00950",1,"","PX170170"
" 3468","11-05-2017","00950",1,"","PX170169"
" 3469","11-05-2017","00950",1,"","PX170193"
" 3470","18-05-2017","00950",1,"","PX170198"
" 3471","18-05-2017","00950",1,"","PX170194"
" 3472","22-05-2017","00950",1,"","PX170208"
" 3473","22-05-2017","00950",1,"","PX170209"
" 3474","24-05-2017","00950",1,"","PX170210"
" 3475","28-04-2017","00950",1,"","PR170052"
" 3476","16-11-2017","10005",1,"","PCX170070"
" 3477","20-11-2017","00184",1,"",""
" 3478","22-11-2017","10005",1,"","PCX170071"
" 3480","24-11-2017","30001",1,"","PCX170072"
" 3481","30-06-2017","00950",1,"","PX170489"
" 3482","30-06-2017","00950",1,"","PX170223"
" 3483","30-06-2017","00950",1,"","PX170234"
" 3484","30-06-2017","00950",1,"","PX170242"
" 3485","30-06-2017","00950",1,"","PR170010"
" 3486","06-12-2017","10005",1,"","PCX170074"
" 3487","06-07-2017","00950",1,"","PX170265"
" 3488","11-07-2017","00950",1,"","PX170273"
" 3489","13-07-2017","00950",1,"","PX170275"
" 3490","13-07-2017","00950",1,"","PX170276"
" 3491","24-07-2017","00950",1,"","PX170293"
" 3492","27-07-2017","00950",1,"","PX170306"
" 3493","27-07-2017","00950",1,"","PX170308"
" 3495","27-07-2017","00950",1,"","PX170309"
" 3496","27-07-2017","00950",1,"","PX170311"
" 3498","21-08-2017","16039",1,"","PX170333"
" 3499","22-08-2017","16039",1,"","PX170350"
" 3500","26-08-2017","16039",1,"","PX170351"
" 3501","21-08-2017","16039",1,"","PX170356"
" 3502","07-09-2017","16039",1,"","PX170383"
" 3503","30-09-2017","16039",1,"","PX170414"
" 3504","26-10-2017","16039",1,"","PX170447"
" 3505","01-11-2017","16039",1,"","PX170449"
" 3506","02-11-2017","16039",1,"","PX170452"
" 3507","21-11-2017","16039",1,"","PX170494"
" 3508","11-12-2017","10005",1,"","PCX170077"
" 3509","11-12-2017","00950",1,"",""
" 3511","12-12-2017","30001",1,"","PCX170075"
" 3512","25-08-2017","00ANI",1,"","PX170345"
" 3513","16-08-2017","00950",1,"","PX170539"
" 3514","08-09-2017","00492",1,"","PX170377"
" 3515","13-09-2017","LEVEL",1,"","PX170388"
" 3516","18-09-2017","00718",1,"","PX170389"
" 3517","18-09-2017","00718",1,"","PX170390"
" 3518","19-09-2017","00718",1,"","PX170392"
" 3519","20-09-2017","00718",1,"","PX170394"
" 3520","26-09-2017","11053",1,"","PX170552"
" 3521","02-10-2017","00492",1,"","PX170405"
" 3522","02-10-2017","00LEV",1,"","PX170407"
" 3523","02-10-2017","00LEV",1,"","PX170408"
" 3524","19-10-2017","00LEV",1,"","PX170420"
" 3525","23-10-2017","00LEV",1,"","PX170433"
" 3526","23-10-2017","00718",1,"","PX170437"
" 3528","26-10-2017","00718",1,"","PX170443"
" 3529","31-10-2017","00718",1,"","PX170455"
" 3530","08-11-2017","00GDI",1,"","PX170458"
" 3531","14-11-2017","10SRS",1,"","PX170465"
" 3532","14-11-2017","10SRS",1,"","PX170467"
" 3533","28-11-2017","00LEV",1,"","PX170500"
" 3534","28-11-2017","00LEV",1,"","PX170501"
" 3535","28-11-2017","00718",1,"","PX170502"
" 3536","29-11-2017","00GDI",1,"","PX170503"
" 3537","29-11-2017","00545",1,"","PX170509"
" 3538","29-11-2017","STARJ",1,"","PX170510"
" 3539","30-11-2017","16039",1,"","PX170520"
" 3540","23-11-2017","10SRS",1,"","PX170485"
" 3541","17-12-2016","00950",1,"",""
" 3542","17-12-2017","00950",1,"",""
" 3543","27-12-2016","00950",1,"","NA"
" 3544","07-02-2018","20002",1,"","PX180036"
" 3545","27-12-2016","00950",1,"","NA"
" 3546","04-12-2017","00492",1,"","PX170525"
" 3547","05-12-2017","00064",1,"","PX170527"
" 3548","07-07-2017","16039",1,"","PX170524"
" 3549","13-12-2017","00781",1,"","PX170536"
" 3550","13-12-2017","00718",1,"","PX170537"
" 3551","13-12-2017","00492",1,"","PX170547"
" 3552","27-12-2016","00438",1,"",""
" 3553","18-12-2017","30SEL",1,"","PX170555"
" 3554","18-12-2017","00492",1,"","PX170556"
" 3555","19-12-2016","00438",1,"",""
" 3556","21-12-2017","00718",1,"","PX170557"
" 3557","17-12-2016","00950",1,"",""
" 3558","02-01-2018","10PAV",1,"","PX170582"
" 3559","04-01-2018","10PAV",1,"","PX170583"
" 3560","12-01-2018","00ANI",1,"","PX170589"
" 3561","16-12-2016","00950",1,"",""
" 3562","15-01-2018","00950",1,"",""
" 3563","21-03-2018","10005",1,"","PCX180008"
" 3564","21-03-2018","10005",1,"","PCX180008"
" 3565","21-03-2018","10005",1,"","PCX180008"
" 3566","22-03-2018","00438",1,"",""
" 3567","26-03-2018","10005",1,"",""
" 3570","30-03-2018","10005",1,"",""
" 3571","13-04-2018","00BLA",1,"",""
" 3572","17-04-2018","17PRE",1,"",""
" 3573","02-05-2018","10PAV",1,"",""
" 3574","03-05-2018","30320",1,"",""
" 3575","04-06-2018","00343",1,"",""
" 3576","04-06-2018","00627",1,"",""
" 3578","09-07-2018","17PRE",1,"","PCX180020"
" 3579","16-08-2018","30320",1,"","_PCX180022"
" 3580","07-09-2018","20007",1,"",""
" 3581","10-10-2018","17PRE",1,"",""
" 3582","17-10-2018","SUGAM",1,"",""
" 3583","18-02-2019","03SHH",1,"",""
" 3584","25-02-2019","10RAG",1,"","PX190059"
" 3585","29-03-2019","10900",1,"","PCX190002"
" 3586","18-04-2019","13100",1,"",""
" 3587","20-05-2019","20263",1,"",""
" 3588","23-05-2019","10900",1,"",""
" 3589","18-06-2019","20007",1,"",""
" 3590","25-10-2019","16EXC",1,"","PCX190005"
" 3591","20-11-2019","00391",1,"",""
" 3592","16-01-2020","2SNCS",1,"","PX200006"
" 3593","15-07-2020","00806",1,"","PX190467"
" 3594","08-05-2020","00VX_",1,"",""
" 3595","18-05-2020","10900",1,"","PX200097"
" 3596","02-06-2020","00VX_",1,"",""
" 3597","15-06-2020","00YOU",1,"",""
" 3598","06-07-2020","00VX_",1,"",""
" 3599","07-07-2020","00VX_",1,"",""
" 3600","13-07-2020","00VX_",1,"",""
" 3601","14-07-2020","00VX_",1,"",""
" 3602","16-07-2020","00VX_",1,"",""
" 3603","20-07-2020","00VX_",1,"",""
" 3604","27-07-2020","00VX_",1,"",""
" 3606","30-07-2020","00VX_",1,"",""
" 3607","04-08-2020","00VX_",1,"",""
" 3608","06-08-2020","00VX_",1,"",""
" 3609","17-07-2020","00950",1,"",""
" 3610","07-07-2020","00950",1,"",""
" 3611","25-09-2020","17PRE",1,"","_CX200002"
" 3612","16-10-2020","00VX_",1,"",""
" 3614","23-11-2020","00VX_",1,"",""
" 3615","14-12-2020","00VX_",1,"",""
" 3616","18-01-2021","00BRD",1,"",""
" 3617","20-01-2021","GEMST",1,"",""
" 3618","17-02-2021","00VX_",1,"",""
" 3620","31-08-2021","16UNI",1,"","PCX210003"
" 3622","17-05-2022","10UDI",1,"",""
" 3623","14-07-2022","20500",1,"","_X220227"
" 3624","13-12-2022","88800",1,"",""
" 3625","27-02-2023","20GRN",1,"","PCX230001"
" 3626","05-05-2023","16081",1,"","PCX230002"
" 3627","10-07-2023","COLLE",1,"",""
" 3628","18-10-2023","GEMST",1,"",""
" 3629","25-10-2023","13JIN",1,"",""
" 3630","22-11-2023","00UNI",1,"",""
" 3631","05-12-2023","20500",1,"","PCX230004"
" 3632","12-12-2023","00UNI",1,"","PX230236"
" 3633","14-12-2023","16MO",1,""," PCX230006"
" 3634","20-12-2023","00UNI",1,"",""
" 3635","28-12-2023","10900",1,"","_CX230005"
" 3638","05-03-2024","00UNI",1,"",""
" 3639","15-03-2024","10STG",1,"","PCX240001"
" 3640","09-07-2024","17SIM",1,"",""
